League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS
NBA,1973,Washington Wizards,CAP,82,3480,7886,0.44,---,---,---,1393,1869,0.75,1286,2887,4173,1770,703,441,1568,1746,8353,42.4,96.2,0.44,---,---,---,17.0,22.8,0.75,15.7,35.2,50.9,21.6,8.6,5.4,19.1,21.3,101.9
NBA,1974,Atlanta Hawks,ATL,82,3424,7824,0.44,---,---,---,1772,2435,0.73,1441,2653,4094,1878,744,227,1550,1964,8620,41.8,95.4,0.44,---,---,---,21.6,29.7,0.73,17.6,32.4,49.9,22.9,9.1,2.8,18.9,24.0,105.1
NBA,1974,Boston Celtics,BOS,82,3587,7825,0.46,---,---,---,1560,1971,0.79,1315,2949,4264,2159,662,288,1625,1913,8734,43.7,95.4,0.46,---,---,---,19.0,24.0,0.79,16,36,52,26.3,8.1,3.5,19.8,23.3,106.5
NBA,1974,Chicago Bulls,CHI,82,3167,7085,0.45,---,---,---,1711,2203,0.78,1107,2786,3893,1840,668,379,1482,1952,8045,38.6,86.4,0.45,---,---,---,20.9,26.9,0.78,13.5,34,47.5,22.4,8.1,4.6,18.1,23.8,98.1
NBA,1974,Cleveland Cavaliers,CLE,82,3408,7371,0.46,---,---,---,1301,1753,0.74,1058,2502,3560,1903,600,348,1462,1881,8117,41.6,89.9,0.46,---,---,---,15.9,21.4,0.74,12.9,30.5,43.4,23.2,7.3,4.2,17.8,22.9,99.0
NBA,1974,Detroit Pistons,DET,82,3289,7053,0.47,---,---,---,1533,1975,0.78,1002,2515,3517,1916,679,380,1557,1866,8111,40.1,86.0,0.47,---,---,---,18.7,24.1,0.78,12.2,30.7,42.9,23.4,8.3,4.6,19,22.8,98.9
NBA,1974,Golden State Warriors,GSW,82,3714,7981,0.47,---,---,---,1470,1915,0.77,1416,2854,4270,2076,972,365,1716,2109,8898,45.3,97.3,0.47,---,---,---,17.9,23.4,0.77,17.3,34.8,52.1,25.3,11.9,4.5,20.9,25.7,108.5
NBA,1974,Houston Rockets,HOU,82,3448,7231,0.48,---,---,---,1625,2034,0.8,1177,2495,3672,2155,746,351,1759,2068,8521,42.0,88.2,0.48,---,---,---,19.8,24.8,0.8,14.4,30.4,44.8,26.3,9.1,4.3,21.5,25.2,103.9
NBA,1974,Los Angeles Clippers,BUF,82,3552,7469,0.48,---,---,---,1735,2224,0.78,1108,2735,3843,2063,718,456,1710,1879,8839,43.3,91.1,0.48,---,---,---,21.2,27.1,0.78,13.5,33.4,46.9,25.2,8.8,5.6,20.9,22.9,107.8
NBA,1974,Los Angeles Lakers,LAL,82,3409,7577,0.45,---,---,---,1641,2182,0.75,1312,2763,4075,2091,755,423,1785,2079,8459,41.6,92.4,0.45,---,---,---,20.0,26.6,0.75,16,33.7,49.7,25.5,9.2,5.2,21.8,25.4,103.2
NBA,1974,Milwaukee Bucks,MIL,82,3450,7367,0.47,---,---,---,1354,1746,0.78,1021,2766,3787,1932,596,400,1540,1949,8254,42.1,89.8,0.47,---,---,---,16.5,21.3,0.78,12.5,33.7,46.2,23.6,7.3,4.9,18.8,23.8,100.7
NBA,1974,New York Knicks,NYK,82,3359,7464,0.45,---,---,---,1518,1967,0.77,981,2652,3633,1675,652,300,1374,2001,8236,41.0,91.0,0.45,---,---,---,18.5,24.0,0.77,12,32.3,44.3,20.4,8,3.7,16.8,24.4,100.4
NBA,1974,Oklahoma City Thunder,SEA,82,3488,7653,0.46,---,---,---,1475,1970,0.75,1142,2579,3721,1997,837,378,1610,1977,8451,42.5,93.3,0.46,---,---,---,18.0,24.0,0.75,13.9,31.5,45.4,24.4,10.2,4.6,19.6,24.1,103.1
NBA,1974,Philadelphia 76ers,PHI,82,3325,7476,0.44,---,---,---,1530,2043,0.75,1200,2706,3906,1709,576,263,1591,1974,8180,40.5,91.2,0.44,---,---,---,18.7,24.9,0.75,14.6,33,47.6,20.8,7,3.2,19.4,24.1,99.8
NBA,1974,Phoenix Suns,PHO,82,3381,7561,0.45,---,---,---,1535,2082,0.74,1349,2684,4033,1879,664,317,1760,2090,8297,41.2,92.2,0.45,---,---,---,18.7,25.4,0.74,16.5,32.7,49.2,22.9,8.1,3.9,21.5,25.5,101.2
NBA,1974,Portland Trail Blazers,POR,82,3414,7113,0.48,---,---,---,1680,2265,0.74,1049,2758,3807,2209,755,399,1833,2055,8508,41.6,86.7,0.48,---,---,---,20.5,27.6,0.74,12.8,33.6,46.4,26.9,9.2,4.9,22.4,25.1,103.8
NBA,1974,Sacramento Kings,KCO,82,3257,7258,0.45,---,---,---,1797,2190,0.82,991,2745,3736,1853,724,347,1542,1968,8311,39.7,88.5,0.45,---,---,---,21.9,26.7,0.82,12.1,33.5,45.6,22.6,8.8,4.2,18.8,24.0,101.4
NBA,1974,Utah Jazz,NOJ,82,3301,7509,0.44,---,---,---,1717,2247,0.76,1144,2616,3760,1818,725,256,1802,2222,8319,40.3,91.6,0.44,---,---,---,20.9,27.4,0.76,14,31.9,45.9,22.2,8.8,3.1,22,27.1,101.5
NBA,1974,Washington Wizards,WAS,82,3555,7697,0.46,---,---,---,1475,1962,0.75,1133,2764,3897,2005,929,409,1594,1961,8585,43.4,93.9,0.46,---,---,---,18.0,23.9,0.75,13.8,33.7,47.5,24.5,11.3,5,19.4,23.9,104.7
NBA,1975,Atlanta Hawks,ATL,82,3301,7338,0.45,---,---,---,1809,2467,0.73,1225,2540,3765,1666,790,277,1553,1983,8411,40.3,89.5,0.45,---,---,---,22.1,30.1,0.73,14.9,31,45.9,20.3,9.6,3.4,18.9,24.2,102.6
NBA,1975,Boston Celtics,BOS,82,3527,7901,0.45,---,---,---,1654,2120,0.78,1369,2972,4341,1980,561,260,1609,2002,8708,43.0,96.4,0.45,---,---,---,20.2,25.9,0.78,16.7,36.2,52.9,24.1,6.8,3.2,19.6,24.4,106.2
NBA,1975,Chicago Bulls,CHI,82,3106,7499,0.41,---,---,---,1651,2197,0.75,1375,2726,4101,1704,627,255,1413,1977,7863,37.9,91.5,0.41,---,---,---,20.1,26.8,0.75,16.8,33.2,50,20.8,7.6,3.1,17.2,24.1,95.9
NBA,1975,Cleveland Cavaliers,CLE,82,3497,7709,0.45,---,---,---,1346,1827,0.74,1192,2588,3780,1844,638,397,1330,1871,8340,42.6,94.0,0.45,---,---,---,16.4,22.3,0.74,14.5,31.6,46.1,22.5,7.8,4.8,16.2,22.8,101.7
NBA,1975,Detroit Pistons,DET,82,3524,7598,0.46,---,---,---,1557,2049,0.76,1205,2545,3750,1751,786,332,1619,2086,8605,43.0,92.7,0.46,---,---,---,19.0,25.0,0.76,14.7,31,45.7,21.4,9.6,4,19.7,25.4,104.9
NBA,1975,Golden State Warriors,GSW,82,3691,7982,0.46,---,---,---,1620,2158,0.75,1349,2912,4261,2041,928,416,1613,2022,9002,45.0,97.3,0.46,---,---,---,19.8,26.3,0.75,16.5,35.5,52,24.9,11.3,5.1,19.7,24.7,109.8
NBA,1975,Houston Rockets,HOU,82,3546,7304,0.49,---,---,---,1616,2046,0.79,1059,2644,3703,2213,656,359,1665,2045,8708,43.2,89.1,0.49,---,---,---,19.7,25.0,0.79,12.9,32.2,45.2,27.0,8,4.4,20.3,24.9,106.2
NBA,1975,Los Angeles Clippers,BUF,82,3481,7307,0.48,---,---,---,1833,2368,0.77,1002,2719,3721,2112,720,366,1743,2017,8795,42.5,89.1,0.48,---,---,---,22.4,28.9,0.77,12.2,33.2,45.4,25.8,8.8,4.5,21.3,24.6,107.3
NBA,1975,Los Angeles Lakers,LAL,82,3547,7622,0.47,---,---,---,1670,2164,0.77,1132,2870,4002,1939,674,528,1612,2025,8764,43.3,93.0,0.47,---,---,---,20.4,26.4,0.77,13.8,35,48.8,23.6,8.2,6.4,19.7,24.7,106.9
NBA,1975,Milwaukee Bucks,MIL,82,3456,7435,0.46,---,---,---,1437,1952,0.74,1094,2688,3782,1817,715,468,1624,2041,8349,42.1,90.7,0.46,---,---,---,17.5,23.8,0.74,13.3,32.8,46.1,22.2,8.7,5.7,19.8,24.9,101.8
NBA,1975,New York Knicks,NYK,82,3443,7555,0.46,---,---,---,1532,1985,0.77,1022,2723,3745,1660,575,259,1403,2006,8418,42.0,92.1,0.46,---,---,---,18.7,24.2,0.77,12.5,33.2,45.7,20.2,7,3.2,17.1,24.5,102.7
NBA,1975,Oklahoma City Thunder,SEA,82,3542,7730,0.46,---,---,---,1642,2309,0.71,1217,2498,3715,1935,866,355,1615,2133,8726,43.2,94.3,0.46,---,---,---,20.0,28.2,0.71,14.8,30.5,45.3,23.6,10.6,4.3,19.7,26.0,106.4
NBA,1975,Philadelphia 76ers,PHI,82,3462,7752,0.45,---,---,---,1811,2469,0.73,1385,2684,4069,1658,809,367,1729,2187,8735,42.2,94.5,0.45,---,---,---,22.1,30.1,0.73,16.9,32.7,49.6,20.2,9.9,4.5,21.1,26.7,106.5
NBA,1975,Phoenix Suns,PHO,82,3420,7251,0.47,---,---,---,1780,2337,0.76,1108,2558,3666,2083,853,349,1852,2018,8620,41.7,88.4,0.47,---,---,---,21.7,28.5,0.76,13.5,31.2,44.7,25.4,10.4,4.3,22.6,24.6,105.1
NBA,1975,Portland Trail Blazers,POR,82,3417,7292,0.47,---,---,---,1699,2350,0.72,1116,2843,3959,2094,776,408,1867,2091,8533,41.7,88.9,0.47,---,---,---,20.7,28.7,0.72,13.6,34.7,48.3,25.5,9.5,5,22.8,25.5,104.1
NBA,1975,Sacramento Kings,KCK,82,3341,7379,0.45,---,---,---,1792,2335,0.77,1133,2668,3801,1864,751,324,1607,2056,8474,40.7,90.0,0.45,---,---,---,21.9,28.5,0.77,13.8,32.5,46.4,22.7,9.2,4,19.6,25.1,103.3
NBA,1975,Utah Jazz,NOJ,82,3352,7491,0.45,---,---,---,1831,2415,0.76,1189,2779,3968,1765,750,343,1659,2175,8535,40.9,91.4,0.45,---,---,---,22.3,29.5,0.76,14.5,33.9,48.4,21.5,9.1,4.2,20.2,26.5,104.1
NBA,1975,Washington Wizards,WAS,82,3416,7234,0.47,---,---,---,1595,2215,0.72,1019,2812,3831,1823,696,485,1672,1921,8427,41.7,88.2,0.47,---,---,---,19.5,27.0,0.72,12.4,34.3,46.7,22.2,8.5,5.9,20.4,23.4,102.8
NBA,1976,Atlanta Hawks,ATL,82,3279,7176,0.46,---,---,---,1836,2451,0.75,1244,2512,3756,1882,733,330,1779,2302,8394,40.0,87.5,0.46,---,---,---,22.4,29.9,0.75,15.2,30.6,45.8,23.0,8.9,4,21.7,28.1,102.4
NBA,1976,Boston Celtics,BOS,82,3462,7775,0.45,---,---,---,1648,2181,0.76,1241,2966,4207,2010,506,263,1673,2039,8572,42.2,94.8,0.45,---,---,---,20.1,26.6,0.76,15.1,36.2,51.3,24.5,6.2,3.2,20.4,24.9,104.5
NBA,1976,Brooklyn Nets,NYN,82,3096,7222,0.43,---,---,---,1673,2274,0.74,1157,2547,3704,1422,802,435,1630,2178,7865,37.8,88.1,0.43,---,---,---,20.4,27.7,0.74,14.1,31.1,45.2,17.3,9.8,5.3,19.9,26.6,95.9
NBA,1976,Chicago Bulls,CHI,82,3249,7186,0.45,---,---,---,1613,2159,0.75,1292,2705,3997,1989,699,364,1552,1871,8111,39.6,87.6,0.45,---,---,---,19.7,26.3,0.75,15.8,33,48.7,24.3,8.5,4.4,18.9,22.8,98.9
NBA,1976,Cleveland Cavaliers,CLE,82,3451,7688,0.45,---,---,---,1468,1993,0.74,1312,2563,3875,1845,579,472,1356,1951,8370,42.1,93.8,0.45,---,---,---,17.9,24.3,0.74,16,31.3,47.3,22.5,7.1,5.8,16.5,23.8,102.1
NBA,1976,Denver Nuggets,DEN,82,3590,7471,0.48,---,---,---,2053,2783,0.74,1288,2700,3988,2262,953,471,2011,2142,9233,43.8,91.1,0.48,---,---,---,25.0,33.9,0.74,15.7,32.9,48.6,27.6,11.6,5.7,24.5,26.1,112.6
NBA,1976,Detroit Pistons,DET,82,3764,7792,0.48,---,---,---,1442,1960,0.74,1169,2495,3664,2004,877,459,1718,2200,8970,45.9,95.0,0.48,---,---,---,17.6,23.9,0.74,14.3,30.4,44.7,24.4,10.7,5.6,21,26.8,109.4
NBA,1976,Golden State Warriors,GSW,82,3724,7832,0.48,---,---,---,1649,2172,0.76,1300,2639,3939,2120,904,432,1624,2058,9097,45.4,95.5,0.48,---,---,---,20.1,26.5,0.76,15.9,32.2,48,25.9,11,5.3,19.8,25.1,110.9
NBA,1976,Houston Rockets,HOU,82,3535,7325,0.48,---,---,---,1656,2103,0.79,1254,2632,3886,1913,616,411,1600,2132,8726,43.1,89.3,0.48,---,---,---,20.2,25.6,0.79,15.3,32.1,47.4,23.3,7.5,5,19.5,26.0,106.4
NBA,1976,Indiana Pacers,IND,82,3522,7840,0.45,---,---,---,1714,2297,0.75,1409,2584,3993,2009,924,458,1609,2030,8758,43.0,95.6,0.45,---,---,---,20.9,28.0,0.75,17.2,31.5,48.7,24.5,11.3,5.6,19.6,24.8,106.8
NBA,1976,Los Angeles Clippers,BUF,82,3366,7475,0.45,---,---,---,1880,2492,0.75,1213,2623,3836,1883,683,392,1699,1842,8612,41.0,91.2,0.45,---,---,---,22.9,30.4,0.75,14.8,32,46.8,23.0,8.3,4.8,20.7,22.5,105.0
NBA,1976,Los Angeles Lakers,LAL,82,3663,7657,0.48,---,---,---,1437,1941,0.74,1177,2628,3805,2057,801,445,1538,1867,8763,44.7,93.4,0.48,---,---,---,17.5,23.7,0.74,14.4,32,46.4,25.1,9.8,5.4,18.8,22.8,106.9
NBA,1976,Milwaukee Bucks,MIL,82,3668,7840,0.47,---,---,---,1553,2072,0.75,1220,2519,3739,1970,790,342,1648,2094,8889,44.7,95.6,0.47,---,---,---,18.9,25.3,0.75,14.9,30.7,45.6,24.0,9.6,4.2,20.1,25.5,108.4
NBA,1976,New York Knicks,NYK,82,3659,7530,0.49,---,---,---,1587,2078,0.76,974,2680,3654,1956,714,304,1680,2007,8905,44.6,91.8,0.49,---,---,---,19.4,25.3,0.76,11.9,32.7,44.6,23.9,8.7,3.7,20.5,24.5,108.6
NBA,1976,Oklahoma City Thunder,SEA,82,3439,7639,0.45,---,---,---,1646,2386,0.69,1355,2433,3788,1772,932,503,1759,2198,8524,41.9,93.2,0.45,---,---,---,20.1,29.1,0.69,16.5,29.7,46.2,21.6,11.4,6.1,21.5,26.8,104.0
NBA,1976,Philadelphia 76ers,PHI,82,3511,7322,0.48,---,---,---,2012,2732,0.74,1293,2752,4045,1966,814,561,1915,2074,9034,42.8,89.3,0.48,---,---,---,24.5,33.3,0.74,15.8,33.6,49.3,24.0,9.9,6.8,23.4,25.3,110.2
NBA,1976,Phoenix Suns,PHO,82,3406,7249,0.47,---,---,---,1791,2345,0.76,1059,2493,3552,2100,750,346,1830,2089,8603,41.5,88.4,0.47,---,---,---,21.8,28.6,0.76,12.9,30.4,43.3,25.6,9.1,4.2,22.3,25.5,104.9
NBA,1976,Portland Trail Blazers,POR,82,3623,7537,0.48,---,---,---,1917,2515,0.76,1260,2703,3963,1990,868,492,1757,2220,9163,44.2,91.9,0.48,---,---,---,23.4,30.7,0.76,15.4,33,48.3,24.3,10.6,6,21.4,27.1,111.7
NBA,1976,Sacramento Kings,KCK,82,3561,7733,0.46,---,---,---,1706,2140,0.8,1222,2593,3815,1982,849,386,1576,2173,8828,43.4,94.3,0.46,---,---,---,20.8,26.1,0.8,14.9,31.6,46.5,24.2,10.4,4.7,19.2,26.5,107.7
NBA,1976,San Antonio Spurs,SAS,82,3711,7657,0.48,---,---,---,2010,2522,0.8,1110,2550,3660,2115,857,499,1770,1966,9432,45.3,93.4,0.48,---,---,---,24.5,30.8,0.8,13.5,31.1,44.6,25.8,10.5,6.1,21.6,24.0,115.0
NBA,1976,Utah Jazz,NOJ,82,3443,7602,0.45,---,---,---,1688,2183,0.77,1249,2828,4077,1854,613,357,1706,2099,8574,42.0,92.7,0.45,---,---,---,20.6,26.6,0.77,15.2,34.5,49.7,22.6,7.5,4.4,20.8,25.6,104.6
NBA,1976,Washington Wizards,WAS,82,3514,7479,0.47,---,---,---,1622,2264,0.72,1185,2758,3943,1935,642,433,1677,1940,8650,42.9,91.2,0.47,---,---,---,19.8,27.6,0.72,14.5,33.6,48.1,23.6,7.8,5.3,20.5,23.7,105.5
NBA,1977,Atlanta Hawks,ATL,82,3335,7253,0.46,---,---,---,1836,2316,0.79,1160,2359,3519,1901,916,408,1592,2470,8506,40.7,88.5,0.46,---,---,---,22.4,28.2,0.79,14.1,28.8,42.9,23.2,11.2,5,19.4,30.1,103.7
NBA,1977,Boston Celtics,BOS,82,3494,7635,0.46,---,---,---,1682,2159,0.78,1235,2850,4085,1969,643,295,1652,2033,8670,42.6,93.1,0.46,---,---,---,20.5,26.3,0.78,15.1,34.8,49.8,24.0,7.8,3.6,20.1,24.8,105.7
NBA,1977,Brooklyn Nets,NJN,82,3547,8004,0.44,---,---,---,1652,2304,0.72,1306,2595,3901,1879,857,631,1774,2312,8746,43.3,97.6,0.44,---,---,---,20.1,28.1,0.72,15.9,31.6,47.6,22.9,10.5,7.7,21.6,28.2,106.7
NBA,1977,Chicago Bulls,CHI,82,3330,7041,0.47,---,---,---,1863,2471,0.75,1248,2577,3825,2119,665,322,1667,1930,8523,40.6,85.9,0.47,---,---,---,22.7,30.1,0.75,15.2,31.4,46.6,25.8,8.1,3.9,20.3,23.5,103.9
NBA,1977,Cleveland Cavaliers,CLE,82,3496,7707,0.45,---,---,---,1569,2116,0.74,1187,2676,3863,1740,692,455,1382,1832,8561,42.6,94.0,0.45,---,---,---,19.1,25.8,0.74,14.5,32.6,47.1,21.2,8.4,5.5,16.9,22.3,104.4
NBA,1977,Denver Nuggets,DEN,82,3548,7441,0.48,---,---,---,2068,2705,0.76,1177,2736,3913,2187,824,422,1748,2116,9164,43.3,90.7,0.48,---,---,---,25.2,33.0,0.76,14.4,33.4,47.7,26.7,10,5.1,21.3,25.8,111.8
NBA,1977,Detroit Pistons,DET,82,3552,7424,0.48,---,---,---,1832,2490,0.74,1229,2601,3830,1840,866,330,1858,1980,8936,43.3,90.5,0.48,---,---,---,22.3,30.4,0.74,15,31.7,46.7,22.4,10.6,4,22.7,24.1,109.0
NBA,1977,Golden State Warriors,GSW,82,3574,7654,0.47,---,---,---,1550,2081,0.74,1183,2629,3812,2097,873,405,1518,2113,8698,43.6,93.3,0.47,---,---,---,18.9,25.4,0.74,14.4,32.1,46.5,25.6,10.6,4.9,18.5,25.8,106.1
NBA,1977,Houston Rockets,HOU,82,3523,7691,0.46,---,---,---,1467,1896,0.77,1301,2421,3722,1942,683,319,1376,2025,8513,43.0,93.8,0.46,---,---,---,17.9,23.1,0.77,15.9,29.5,45.4,23.7,8.3,3.9,16.8,24.7,103.8
NBA,1977,Indiana Pacers,IND,82,3500,7783,0.45,---,---,---,1904,2564,0.74,1386,2624,4010,1982,808,456,1642,2230,8904,42.7,94.9,0.45,---,---,---,23.2,31.3,0.74,16.9,32,48.9,24.2,9.9,5.6,20,27.2,108.6
NBA,1977,Los Angeles Clippers,BUF,82,3413,7323,0.47,---,---,---,1808,2314,0.78,1083,2538,3621,1975,650,327,1575,2017,8634,41.6,89.3,0.47,---,---,---,22.0,28.2,0.78,13.2,31,44.2,24.1,7.9,4,19.2,24.6,105.3
NBA,1977,Los Angeles Lakers,LAL,82,3734,7672,0.49,---,---,---,1576,2095,0.75,1136,2647,3783,2229,802,409,1548,1964,9044,45.5,93.6,0.49,---,---,---,19.2,25.5,0.75,13.9,32.3,46.1,27.2,9.8,5,18.9,24.0,110.3
NBA,1977,Milwaukee Bucks,MIL,82,3801,7883,0.48,---,---,---,1612,2220,0.73,1239,2480,3719,2306,867,472,1680,2038,9214,46.4,96.1,0.48,---,---,---,19.7,27.1,0.73,15.1,30.2,45.4,28.1,10.6,5.8,20.5,24.9,112.4
NBA,1977,New York Knicks,NYK,82,3815,7822,0.49,---,---,---,1670,2225,0.75,1180,2689,3869,2338,818,442,1764,2193,9300,46.5,95.4,0.49,---,---,---,20.4,27.1,0.75,14.4,32.8,47.2,28.5,10,5.4,21.5,26.7,113.4
NBA,1977,Oklahoma City Thunder,SEA,82,3445,7715,0.45,---,---,---,1675,2352,0.71,1456,2601,4057,1799,782,429,1636,2008,8565,42.0,94.1,0.45,---,---,---,20.4,28.7,0.71,17.8,31.7,49.5,21.9,9.5,5.2,20,24.5,104.5
NBA,1977,Philadelphia 76ers,PHI,82,3628,7471,0.49,---,---,---,2153,2863,0.75,1299,2694,3993,2220,800,548,1752,2188,9409,44.2,91.1,0.49,---,---,---,26.3,34.9,0.75,15.8,32.9,48.7,27.1,9.8,6.7,21.4,26.7,114.7
NBA,1977,Phoenix Suns,PHO,82,3731,7836,0.48,---,---,---,1749,2329,0.75,1166,2579,3745,2338,1059,372,1766,1956,9211,45.5,95.6,0.48,---,---,---,21.3,28.4,0.75,14.2,31.5,45.7,28.5,12.9,4.5,21.5,23.9,112.3
NBA,1977,Portland Trail Blazers,POR,82,3556,7367,0.48,---,---,---,1717,2259,0.76,1187,2686,3873,2067,798,390,1625,2068,8829,43.4,89.8,0.48,---,---,---,20.9,27.5,0.76,14.5,32.8,47.2,25.2,9.7,4.8,19.8,25.2,107.7
NBA,1977,Sacramento Kings,KCK,82,3601,7731,0.47,---,---,---,1775,2262,0.78,1208,2632,3840,1992,794,370,1690,2228,8977,43.9,94.3,0.47,---,---,---,21.6,27.6,0.78,14.7,32.1,46.8,24.3,9.7,4.5,20.6,27.2,109.5
NBA,1977,San Antonio Spurs,SAS,82,3794,7594,0.5,---,---,---,1797,2234,0.8,1030,2594,3624,2240,797,553,1665,1871,9385,46.3,92.6,0.5,---,---,---,21.9,27.2,0.8,12.6,31.6,44.2,27.3,9.7,6.7,20.3,22.8,114.5
NBA,1977,Utah Jazz,NOJ,82,3568,7717,0.46,---,---,---,1690,2331,0.73,1309,2907,4216,2079,662,514,1694,1938,8826,43.5,94.1,0.46,---,---,---,20.6,28.4,0.73,16,35.5,51.4,25.4,8.1,6.3,20.7,23.6,107.6
NBA,1977,Washington Wizards,WAS,82,3580,7772,0.46,---,---,---,1887,2655,0.71,1349,2815,4164,1948,668,386,1613,1879,9047,43.7,94.8,0.46,---,---,---,23.0,32.4,0.71,16.5,34.3,50.8,23.8,8.1,4.7,19.7,22.9,110.3
NBA,1978,Atlanta Hawks,ATL,82,3505,7410,0.47,---,---,---,1940,2534,0.77,1381,2341,3722,1938,801,596,1523,2424,8950,42.7,90.4,0.47,---,---,---,23.7,30.9,0.77,16.8,28.5,45.4,23.6,9.8,7.3,18.6,29.6,109.1
NBA,1978,Boston Celtics,BOS,82,3527,7347,0.48,---,---,---,1820,2321,0.78,1119,2396,3515,1995,710,283,1713,1977,8874,43.0,89.6,0.48,---,---,---,22.2,28.3,0.78,13.6,29.2,42.9,24.3,8.7,3.5,20.9,24.1,108.2
NBA,1978,Brooklyn Nets,NJN,82,3464,7523,0.46,---,---,---,1904,2613,0.73,1241,2370,3611,1907,853,619,1861,2329,8832,42.2,91.7,0.46,---,---,---,23.2,31.9,0.73,15.1,28.9,44,23.3,10.4,7.5,22.7,28.4,107.7
NBA,1978,Chicago Bulls,CHI,82,3478,7108,0.49,---,---,---,1632,2184,0.75,1224,2544,3768,2169,576,324,1813,1970,8588,42.4,86.7,0.49,---,---,---,19.9,26.6,0.75,14.9,31,46,26.5,7,4,22.1,24.0,104.7
NBA,1978,Cleveland Cavaliers,CLE,82,3556,7602,0.47,---,---,---,1620,2103,0.77,1229,2256,3485,1796,688,334,1376,2027,8732,43.4,92.7,0.47,---,---,---,19.8,25.6,0.77,15,27.5,42.5,21.9,8.4,4.1,16.8,24.7,106.5
NBA,1978,Denver Nuggets,DEN,82,3517,7311,0.48,---,---,---,2046,2841,0.72,1307,2596,3903,2166,673,416,1666,2106,9080,42.9,89.2,0.48,---,---,---,25.0,34.6,0.72,15.9,31.7,47.6,26.4,8.2,5.1,20.3,25.7,110.7
NBA,1978,Detroit Pistons,DET,82,3708,7802,0.48,---,---,---,1607,2242,0.72,1303,2380,3683,2092,847,550,1599,2141,9023,45.2,95.1,0.48,---,---,---,19.6,27.3,0.72,15.9,29,44.9,25.5,10.3,6.7,19.5,26.1,110.0
NBA,1978,Golden State Warriors,GSW,82,3627,7453,0.49,---,---,---,1367,1872,0.73,1169,2513,3682,2064,774,420,1500,2023,8621,44.2,90.9,0.49,---,---,---,16.7,22.8,0.73,14.3,30.6,44.9,25.2,9.4,5.1,18.3,24.7,105.1
NBA,1978,Houston Rockets,HOU,82,3726,7498,0.5,---,---,---,1845,2330,0.79,1256,2504,3760,2302,632,286,1510,2001,9297,45.4,91.4,0.5,---,---,---,22.5,28.4,0.79,15.3,30.5,45.9,28.1,7.7,3.5,18.4,24.4,113.4
NBA,1978,Indiana Pacers,IND,82,3575,7525,0.48,---,---,---,1759,2317,0.76,1225,2530,3755,2005,687,416,1536,2093,8909,43.6,91.8,0.48,---,---,---,21.5,28.3,0.76,14.9,30.9,45.8,24.5,8.4,5.1,18.7,25.5,108.6
NBA,1978,Los Angeles Clippers,SDC,82,3721,7706,0.48,---,---,---,1836,2471,0.74,1392,2413,3805,1539,703,392,1623,2127,9278,45.4,94.0,0.48,---,---,---,22.4,30.1,0.74,17,29.4,46.4,18.8,8.6,4.8,19.8,25.9,113.1
NBA,1978,Los Angeles Lakers,LAL,82,3827,7397,0.52,---,---,---,1606,2088,0.77,949,2557,3506,2338,793,500,1569,1851,9260,46.7,90.2,0.52,---,---,---,19.6,25.5,0.77,11.6,31.2,42.8,28.5,9.7,6.1,19.1,22.6,112.9
NBA,1978,Milwaukee Bucks,MIL,82,3906,7773,0.5,---,---,---,1541,2021,0.76,1157,2370,3527,2562,862,435,1574,2106,9353,47.6,94.8,0.5,---,---,---,18.8,24.6,0.76,14.1,28.9,43,31.2,10.5,5.3,19.2,25.7,114.1
NBA,1978,New York Knicks,NYK,82,3676,7554,0.49,---,---,---,1478,2111,0.7,1200,2430,3630,2121,699,397,1605,2154,8830,44.8,92.1,0.49,---,---,---,18.0,25.7,0.7,14.6,29.6,44.3,25.9,8.5,4.8,19.6,26.3,107.7
NBA,1978,Oklahoma City Thunder,SEA,82,3504,7484,0.47,---,---,---,1732,2298,0.75,1310,2591,3901,1973,690,398,1586,1914,8740,42.7,91.3,0.47,---,---,---,21.1,28.0,0.75,16,31.6,47.6,24.1,8.4,4.9,19.3,23.3,106.6
NBA,1978,Philadelphia 76ers,PHI,82,3584,7338,0.49,---,---,---,1815,2411,0.75,1149,2712,3861,2253,779,599,1771,2072,8983,43.7,89.5,0.49,---,---,---,22.1,29.4,0.75,14,33.1,47.1,27.5,9.5,7.3,21.6,25.3,109.5
NBA,1978,Phoenix Suns,PHO,82,3847,7516,0.51,---,---,---,1765,2299,0.77,1083,2379,3462,2500,915,337,1760,1944,9459,46.9,91.7,0.51,---,---,---,21.5,28.0,0.77,13.2,29,42.2,30.5,11.2,4.1,21.5,23.7,115.4
NBA,1978,Portland Trail Blazers,POR,82,3541,7338,0.48,---,---,---,1806,2362,0.76,1256,2435,3691,1946,776,512,1658,2187,8888,43.2,89.5,0.48,---,---,---,22.0,28.8,0.76,15.3,29.7,45,23.7,9.5,6.2,20.2,26.7,108.4
