League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS,Column1,impliedFGM,impliedFGA,impliedFG%,implied3FGM,implied3FGA,implied3FG%,impliedFTM,impliedFTA,impliedFT%,impliedREB,impliedAST,impliedSTL,impliedBLK,impliedTO,impliedPF,impliedPTS
NBA,2016,Denver Nuggets,DEN,82,3377,7194,0.47,870,2364,0.37,1537,1986,0.77,967,2833,3800,2077,570,322,1225,1567,9161,41.2,87.7,0.47,10.6,28.8,0.37,18.7,24.2,0.77,11.8,34.5,46.3,25.3,7,3.9,14.9,19.1,111.7,357,3117,6696,0.465501792114695,868,2360,0.367796610169492,1429,1791,0.797878280290341,3352,1944,525,255,1053,1392,8531
NBA,2016,Detroit Pistons,DET,82,3269,7282,0.45,631,1914,0.33,1140,1586,0.72,908,2838,3746,1732,574,310,973,1467,8309,39.9,88.8,0.45,7.7,23.3,0.33,13.9,19.3,0.72,11.1,34.6,45.7,21.1,7,3.8,11.9,17.9,101.3,410,3054,6871,0.44447678649396,631,1914,0.329676071055381,1014,1434,0.707112970711297,3283,1691,551,259,872,1276,7753
NBA,2016,Golden State Warriors,GSW,82,3532,7140,0.49,982,2563,0.38,1457,1850,0.79,770,2873,3643,2491,785,554,1211,1585,9503,43.1,87.1,0.49,12,31.3,0.38,17.8,22.6,0.79,9.4,35,44.4,30.4,9.6,6.8,14.8,19.3,115.9,460,3476,7006,0.496146160433914,964,2508,0.384370015948963,1424,1803,0.789794786466999,3498,2431,766,537,1141,1503,9340
NBA,2016,Houston Rockets,HOU,82,3305,7152,0.46,1181,3306,0.36,1667,2177,0.77,892,2747,3639,2070,670,351,1241,1634,9458,40.3,87.2,0.46,14.4,40.3,0.36,20.3,26.5,0.77,10.9,33.5,44.4,25.2,8.2,4.3,15.1,19.9,115.3,504,2664,5914,0.450456543794386,1095,3018,0.362823061630219,1422,1819,0.781748213304013,2846,1842,565,241,982,1249,7845
NBA,2016,Indiana Pacers,IND,82,3221,6932,0.46,709,1885,0.38,1466,1809,0.81,742,2702,3444,1844,669,412,1128,1597,8618,39.3,84.5,0.46,8.6,23,0.38,17.9,22.1,0.81,9,33,42.0,22.5,8.2,5,13.8,19.5,105.1,556,3184,6845,0.465157048940833,704,1877,0.375066595631327,1444,1779,0.811691961776279,3364,1815,663,404,1067,1548,8516
NBA,2016,Los Angeles Clippers,LAC,82,3242,6819,0.48,841,2244,0.37,1586,2128,0.75,740,2791,3531,1848,613,349,1064,1626,8911,39.5,83.2,0.48,10.3,27.4,0.37,19.3,26.0,0.75,9,34,43.1,22.5,7.5,4.3,13,19.8,108.7,604,3237,6799,0.476099426386233,841,2244,0.374777183600713,1582,2124,0.744821092278719,3522,1847,611,347,1021,1621,8897
NBA,2016,Los Angeles Lakers,LAL,82,3224,7164,0.45,730,2108,0.35,1397,1853,0.75,934,2636,3570,1716,675,320,1243,1698,8575,39.3,87.4,0.45,8.9,25.7,0.35,17.0,22.6,0.75,11.4,32.1,43.5,20.9,8.2,3.9,15.2,20.7,104.6,659,2748,6088,0.45137976346912,570,1680,0.339285714285714,1052,1459,0.721041809458533,3317,1394,559,298,1007,1551,7118
NBA,2016,Memphis Grizzlies,MEM,82,2984,6853,0.44,767,2169,0.35,1504,1918,0.78,885,2621,3506,1744,655,343,1061,1840,8239,36.4,83.6,0.44,9.4,26.5,0.35,18.3,23.4,0.78,10.8,32,42.8,21.3,8,4.2,12.9,22.4,100.5,684,2889,6634,0.435483870967742,754,2107,0.357854769814903,1467,1857,0.789983844911147,3390,1711,624,316,977,1746,7999
NBA,2016,Miami Heat,MIA,82,3202,7037,0.46,808,2213,0.37,1248,1768,0.71,873,2706,3579,1742,586,472,1102,1680,8460,39.0,85.8,0.46,9.9,27,0.37,15.2,21.6,0.71,10.6,33,43.6,21.2,7.1,5.8,13.4,20.5,103.2,718,2606,5927,0.439682807491142,799,2168,0.368542435424354,992,1360,0.729411764705882,2418,1671,522,305,865,1421,7003
NBA,2016,Milwaukee Bucks,MIL,82,3182,6713,0.47,720,1948,0.37,1413,1839,0.77,720,2589,3309,1984,666,437,1145,1660,8497,38.8,81.9,0.47,8.8,23.8,0.37,17.2,22.4,0.77,8.8,31.6,40.4,24.2,8.1,5.3,14,20.2,103.6,768,3120,6575,0.474524714828897,710,1915,0.370757180156658,1377,1786,0.770996640537514,3205,1947,652,423,1065,1594,8327
NBA,2016,Minnesota Timberwolves,MIN,82,3235,6923,0.47,601,1724,0.35,1586,1986,0.8,938,2540,3478,1940,654,370,1150,1646,8657,39.5,84.4,0.47,7.3,21,0.35,19.3,24.2,0.8,11.4,31,42.4,23.7,8,4.5,14,20.1,105.6,813,3155,6760,0.466715976331361,599,1711,0.350087668030392,1563,1952,0.800717213114754,3276,1898,613,345,1064,1526,8472
NBA,2016,New Orleans Pelicans,NOP,82,3210,7131,0.45,768,2196,0.35,1368,1825,0.75,707,2879,3586,1869,637,452,1054,1490,8556,39.1,87.0,0.45,9.4,26.8,0.35,16.7,22.3,0.75,8.6,35.1,43.7,22.8,7.8,5.5,12.9,18.2,104.3,937,2239,4840,0.462603305785124,475,1360,0.349264705882353,994,1297,0.766383962991519,2378,1433,464,343,738,1015,5947
NBA,2016,New York Knicks,NYK,82,3244,7251,0.45,704,2021,0.35,1364,1731,0.79,981,2722,3703,1786,582,454,1140,1668,8556,39.6,88.4,0.45,8.6,24.6,0.35,16.6,21.1,0.79,12,33.2,45.2,21.8,7.1,5.5,13.9,20.3,104.3,1000,3037,6721,0.451867281654516,626,1789,0.349916154276132,1225,1546,0.792367399741268,3472,1461,517,444,947,1533,7925
NBA,2016,Oklahoma City Thunder,OCT,82,3237,7168,0.45,692,2116,0.33,1575,2113,0.75,1002,2821,3823,1721,648,409,1231,1715,8741,39.5,87.4,0.45,8.4,25.8,0.33,19.2,25.8,0.75,12.2,34.4,46.6,21.0,7.9,5,15,20.9,106.6,1021,2700,5942,0.454392460451027,546,1682,0.32461355529132,1385,1830,0.756830601092896,3213,1538,545,304,1058,1355,7331
NBA,2016,Orlando Magic,ORL,82,3139,7133,0.44,701,2139,0.33,1309,1753,0.75,806,2734,3540,1820,580,396,1091,1584,8288,38.3,87.0,0.44,8.5,26.1,0.33,16.0,21.4,0.75,9.8,33.3,43.2,22.2,7.1,4.8,13.3,19.3,101.1,1052,2455,5684,0.431914144968332,551,1718,0.320721769499418,1081,1396,0.774355300859599,2443,1616,473,194,839,1125,6542
NBA,2016,Philadelphia 76ers,PHI,82,3088,6990,0.44,831,2443,0.34,1393,1806,0.77,807,2706,3513,1949,692,417,1367,1793,8400,37.7,85.2,0.44,10.1,29.8,0.34,17.0,22.0,0.77,9.8,33,42.8,23.8,8.4,5.1,16.7,21.9,102.4,1114,2290,5321,0.430370231159556,669,1977,0.338391502276176,1074,1362,0.788546255506608,2619,1696,566,310,1069,1349,6323
NBA,2016,Phoenix Suns,PHO,82,3270,7260,0.45,615,1855,0.33,1676,2159,0.78,977,2712,3689,1604,673,399,1266,2030,8831,39.9,88.5,0.45,7.5,22.6,0.33,20.4,26.3,0.78,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,107.7,1155,2970,6678,0.444743935309973,569,1719,0.331006399069226,1524,1958,0.778345250255363,2807,1501,555,361,1105,1761,8033
NBA,2016,Portland Trail Blazers,POR,82,3243,7060,0.46,852,2273,0.37,1513,1940,0.78,830,2750,3580,1733,574,408,1126,1736,8851,39.5,86.1,0.46,10.4,27.7,0.37,18.5,23.7,0.78,10.1,33.5,43.7,21.1,7,5,13.7,21.2,107.9,1199,2813,6240,0.450801282051282,852,2267,0.375827084252316,1272,1538,0.82704811443433,2697,1429,484,285,889,1377,7750
NBA,2016,Sacramento Kings,SAC,82,3105,6735,0.46,737,1961,0.38,1483,1913,0.78,715,2661,3376,1844,626,325,1201,1667,8430,37.9,82.1,0.46,9,23.9,0.38,18.1,23.3,0.78,8.7,32.5,41.2,22.5,7.6,4,14.6,20.3,102.8,1246,2153,4561,0.472045604034203,459,1218,0.376847290640394,928,1188,0.781144781144781,2212,1289,465,225,754,1229,5693
NBA,2016,San Antonio Spurs,SAS,82,3222,6864,0.47,753,1927,0.39,1440,1806,0.8,822,2777,3599,1954,654,486,1101,1498,8637,39.3,83.7,0.47,9.2,23.5,0.39,17.6,22.0,0.8,10,33.9,43.9,23.8,8,5.9,13.4,18.3,105.3,1288,2803,6169,0.454368617279948,753,1927,0.390762843798651,1290,1592,0.810301507537688,2633,1784,584,379,910,1182,7649
NBA,2016,Toronto Raptors,TOR,82,3211,6917,0.46,725,1996,0.36,1615,2028,0.8,871,2675,3546,1517,678,400,1042,1708,8762,39.2,84.4,0.46,8.8,24.3,0.36,19.7,24.7,0.8,10.6,32.6,43.2,18.5,8.3,4.9,12.7,20.8,106.9,1402,2747,5900,0.465593220338983,562,1571,0.357733927434755,1502,1871,0.80277926242651,2947,1415,567,321,853,1380,7558
NBA,2016,Utah Jazz,UTA,82,3033,6514,0.47,791,2127,0.37,1401,1875,0.75,771,2774,3545,1651,550,410,1119,1545,8258,37.0,79.4,0.47,9.6,25.9,0.37,17.1,22.9,0.75,9.4,33.8,43.2,20.1,6.7,5,13.6,18.8,100.7,1446,3033,6514,0.465612526865213,791,2127,0.371885284438176,1401,1875,0.7472,3545,1651,550,410,1061,1545,8258
NBA,2016,Washington Wizards,WAS,82,3388,7134,0.47,756,2030,0.37,1421,1812,0.78,841,2670,3511,1956,694,340,1161,1745,8953,41.3,87.0,0.47,9.2,24.8,0.37,17.3,22.1,0.78,10.3,32.6,42.8,23.9,8.5,4.1,14.2,21.3,109.2,1503,3145,6578,0.478108847674065,697,1846,0.377573131094258,1287,1628,0.790540540540541,3178,1798,622,306,993,1522,8274
NBA,2017,Atlanta Hawks,ATL,82,3130,7014,0.45,917,2544,0.36,1298,1654,0.78,742,2693,3435,1946,638,348,1276,1606,8475,38.2,85.5,0.45,11.2,31,0.36,15.8,20.2,0.78,9,32.8,41.9,23.7,7.8,4.2,15.6,19.6,103.4,42,2544,5740,0.443205574912892,710,2002,0.354645354645355,1079,1371,0.787016776075857,2752,1714,521,291,1043,1332,6877
NBA,2017,Boston Celtics,BOS,82,3141,6975,0.45,939,2492,0.38,1308,1697,0.77,767,2878,3645,1842,604,374,1149,1618,8529,38.3,85.1,0.45,11.5,30.4,0.38,16.0,20.7,0.77,9.4,35.1,44.5,22.5,7.4,4.6,14,19.7,104.0,122,3021,6748,0.44768820391227,933,2476,0.376817447495961,1253,1628,0.76965601965602,3473,1779,574,357,1041,1563,8228
NBA,2017,Brooklyn Nets,BRO,82,3136,7114,0.44,1041,2924,0.36,1428,1850,0.77,792,2851,3643,1942,512,390,1245,1688,8741,38.2,86.8,0.44,12.7,35.7,0.36,17.4,22.6,0.77,9.7,34.8,44.4,23.7,6.2,4.8,15.2,20.6,106.6,130,2706,6206,0.436029648727038,949,2661,0.35663284479519,1297,1660,0.781325301204819,3027,1785,473,329,1025,1447,7658
NBA,2017,Charlotte Hornets,CHA,82,3197,7106,0.45,824,2233,0.37,1656,2216,0.75,825,2901,3726,1770,559,373,1040,1410,8874,39.0,86.7,0.45,10,27.2,0.37,20.2,27.0,0.75,10.1,35.4,45.4,21.6,6.8,4.5,12.7,17.2,108.2,166,3151,7016,0.449116305587229,820,2226,0.36837376460018,1609,2153,0.747329307942406,3601,1758,548,364,1002,1373,8731
NBA,2017,Chicago Bulls,CHI,82,3170,7286,0.44,906,2550,0.36,1194,1576,0.76,790,2873,3663,1923,626,289,1147,1572,8440,38.7,88.9,0.44,11,31.1,0.36,14.6,19.2,0.76,9.6,35,44.7,23.5,7.6,3.5,14,19.2,102.9,215,2901,6666,0.435193519351935,796,2262,0.351900972590628,1079,1425,0.75719298245614,3311,1829,588,264,1012,1476,7677
NBA,2017,Cleveland Cavaliers,CLE,82,3311,6950,0.48,981,2636,0.37,1487,1908,0.78,694,2761,3455,1916,582,312,1126,1523,9091,40.4,84.8,0.48,12,32.1,0.37,18.1,23.3,0.78,8.5,33.7,42.1,23.4,7.1,3.8,13.7,18.6,110.9,268,2172,4507,0.481917017972044,741,1912,0.38755230125523,1001,1268,0.789432176656151,2174,1363,366,179,746,892,6086
NBA,2017,Dallas Mavericks,DAL,82,3128,7040,0.44,967,2688,0.36,1167,1530,0.76,666,2717,3383,1858,578,310,1009,1578,8390,38.1,85.9,0.44,11.8,32.8,0.36,14.2,18.7,0.76,8.1,33.1,41.3,22.7,7,3.8,12.3,19.2,102.3,311,2888,6485,0.445335389360062,875,2457,0.356125356125356,1034,1362,0.759177679882526,3178,1737,525,293,883,1391,7685
NBA,2017,Denver Nuggets,DEN,82,3338,7102,0.47,940,2536,0.37,1404,1833,0.77,902,2748,3650,2058,627,404,1227,1533,9020,40.7,86.6,0.47,11.5,30.9,0.37,17.1,22.4,0.77,11,33.5,44.5,25.1,7.6,4.9,15,18.7,110.0,358,3140,6610,0.475037821482602,867,2332,0.371783876500858,1292,1697,0.761343547436653,3514,1870,592,396,1076,1431,8439
NBA,2017,Detroit Pistons,DET,82,3208,7129,0.45,886,2373,0.37,1207,1621,0.74,830,2756,3586,1868,628,317,1103,1508,8509,39.1,86.9,0.45,10.8,28.9,0.37,14.7,19.8,0.74,10.1,33.6,43.7,22.8,7.7,3.9,13.5,18.4,103.8,411,2279,5022,0.453803265631223,629,1682,0.373959571938169,861,1174,0.733390119250426,2665,1398,483,222,740,1062,6048
NBA,2017,Golden State Warriors,GSW,82,3509,6980,0.5,926,2369,0.39,1360,1668,0.82,691,2877,3568,2402,656,612,1267,1606,9304,42.8,85.1,0.5,11.3,28.9,0.39,16.6,20.3,0.82,8.4,35.1,43.5,29.3,8,7.5,15.5,19.6,113.5,461,3498,6957,0.502802932298404,926,2368,0.391047297297297,1357,1663,0.815995189416717,3553,2400,655,609,1226,1592,9279
NBA,2017,Houston Rockets,HOU,82,3174,6906,0.46,1256,3470,0.36,1609,2061,0.78,739,2825,3564,1767,699,392,1135,1597,9213,38.7,84.2,0.46,15.3,42.3,0.36,19.6,25.1,0.78,9,34.5,43.5,21.5,8.5,4.8,13.8,19.5,112.4,505,3102,6711,0.462226195797944,1234,3384,0.364657210401891,1584,2033,0.779144121987211,3454,1707,678,386,1041,1523,9022
NBA,2017,Indiana Pacers,IND,82,3345,7083,0.47,741,2010,0.37,1225,1573,0.78,788,2685,3473,1819,720,340,1089,1543,8656,40.8,86.4,0.47,9,24.5,0.37,14.9,19.2,0.78,9.6,32.7,42.4,22.2,8.8,4.1,13.3,18.8,105.6,557,3290,6963,0.472497486715496,734,1985,0.369773299748111,1210,1556,0.777634961439589,3368,1799,712,331,1035,1495,8524
NBA,2017,Los Angeles Clippers,LAC,82,3302,7004,0.47,777,2196,0.35,1556,2095,0.74,831,2766,3597,1832,627,373,1203,1638,8937,40.3,85.4,0.47,9.5,26.8,0.35,19.0,25.5,0.74,10.1,33.7,43.9,22.3,7.6,4.5,14.7,20.0,109.0,605,2274,5063,0.449140825597472,638,1821,0.350356946732565,1060,1371,0.773158278628738,1728,1406,495,243,818,1187,6246
NBA,2017,Los Angeles Lakers,LAL,82,3338,7248,0.46,822,2384,0.34,1364,1910,0.71,876,2926,3802,1949,633,388,1295,1738,8862,40.7,88.4,0.46,10,29.1,0.34,16.6,23.3,0.71,10.7,35.7,46.4,23.8,7.7,4.7,15.8,21.2,108.1,660,2665,5811,0.458612975391499,699,1984,0.352318548387097,1105,1564,0.706521739130435,3099,1553,478,340,1000,1378,7134
NBA,2017,Memphis Grizzlies,MEM,82,3013,6788,0.44,758,2152,0.35,1361,1732,0.79,780,2544,3324,1767,613,396,1227,1900,8145,36.7,82.8,0.44,9.2,26.2,0.35,16.6,21.1,0.79,9.5,31,40.5,21.5,7.5,4.8,15,23.2,99.3,685,2566,5972,0.42967180174146,724,2054,0.352482960077897,1204,1524,0.79002624671916,2617,1616,528,300,1056,1588,7060
NBA,2017,Miami Heat,MIA,82,3184,6997,0.46,903,2506,0.36,1209,1601,0.76,763,2801,3564,1862,620,437,1179,1648,8480,38.8,85.3,0.46,11,30.6,0.36,14.7,19.5,0.76,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4,719,3051,6648,0.458935018050542,879,2399,0.366402667778241,1157,1528,0.757198952879581,3443,1786,597,411,1060,1578,8138
NBA,2017,Milwaukee Bucks,MIL,82,3257,6807,0.48,718,2024,0.35,1499,1916,0.78,688,2579,3267,1905,722,443,1134,1752,8731,39.7,83.0,0.48,8.8,24.7,0.35,18.3,23.4,0.78,8.4,31.5,39.8,23.2,8.8,5.4,13.8,21.4,106.5,769,2577,5363,0.480514637329853,534,1493,0.357669122572003,1184,1521,0.778435239973702,2675,1438,523,371,814,1382,6872
NBA,2017,Minnesota Timberwolves,MIN,82,3365,7063,0.48,658,1845,0.36,1592,1980,0.8,848,2593,3441,1861,689,344,1021,1495,8980,41.0,86.1,0.48,8,22.5,0.36,19.4,24.1,0.8,10.3,31.6,42.0,22.7,8.4,4.2,12.5,18.2,109.5,814,3288,6870,0.478602620087336,652,1819,0.358438702583837,1563,1938,0.806501547987616,3375,1839,677,341,950,1458,8791
NBA,2017,New Orleans Pelicans,NOP,82,3500,7241,0.48,837,2312,0.36,1324,1716,0.77,712,2925,3637,2195,656,485,1223,1570,9161,42.7,88.3,0.48,10.2,28.2,0.36,16.1,20.9,0.77,8.7,35.7,44.4,26.8,8,5.9,14.9,19.1,111.7,938,2969,6067,0.489368716004615,684,1872,0.365384615384615,1170,1503,0.778443113772455,2697,1908,547,388,1023,1207,7792
NBA,2017,New York Knicks,NYK,82,3334,7194,0.46,673,1914,0.35,1225,1557,0.79,859,2752,3611,1912,552,421,1207,1682,8566,40.7,87.7,0.46,8.2,23.3,0.35,14.9,19.0,0.79,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5,1001,2988,6416,0.46571072319202,597,1682,0.354934601664685,1105,1379,0.801305293691081,3261,1710,486,388,1026,1493,7678
NBA,2017,Oklahoma City Thunder,OCT,82,3271,7220,0.45,881,2490,0.35,1421,1987,0.72,1024,2671,3695,1750,743,412,1147,1654,8844,39.9,88.0,0.45,10.7,30.4,0.35,17.3,24.2,0.72,12.5,32.6,45.1,21.3,9.1,5,14,20.2,107.9,1022,3166,7005,0.451962883654532,856,2418,0.354011579818031,1374,1915,0.717493472584856,3574,1706,698,398,1078,1561,8562
NBA,2017,Orlando Magic,ORL,82,3182,7042,0.45,844,2405,0.35,1271,1678,0.76,722,2692,3414,1921,622,400,1192,1580,8479,38.8,85.9,0.45,10.3,29.3,0.35,15.5,20.5,0.76,8.8,32.8,41.6,23.4,7.6,4.9,14.5,19.3,103.4,1053,2874,6452,0.445443273403596,818,2336,0.350171232876712,1157,1503,0.76979374584165,3056,1612,542,363,1006,1425,7723
NBA,2017,Philadelphia 76ers,PHI,82,3349,7098,0.47,901,2445,0.37,1405,1868,0.75,893,2996,3889,2221,682,420,1353,1813,9004,40.8,86.6,0.47,11,29.8,0.37,17.1,22.8,0.75,10.9,36.5,47.4,27.1,8.3,5.1,16.5,22.1,109.8,1115,3047,6472,0.470797280593325,811,2201,0.368468877782826,1288,1722,0.747967479674797,3550,2102,624,389,1202,1634,8193
NBA,2017,Phoenix Suns,PHO,82,3153,7141,0.44,763,2286,0.33,1453,1963,0.74,842,2775,3617,1743,570,369,1289,1807,8522,38.5,87.1,0.44,9.3,27.9,0.33,17.7,23.9,0.74,10.3,33.8,44.1,21.3,7,4.5,15.7,22.0,103.9,1156,2646,6080,0.435197368421053,706,2083,0.338934229476716,1195,1605,0.744548286604361,2774,1306,465,316,987,1509,7193
NBA,2017,Portland Trail Blazers,POR,82,3222,7132,0.45,845,2308,0.37,1372,1715,0.8,835,2893,3728,1599,573,423,1109,1599,8661,39.3,87.0,0.45,10.3,28.1,0.37,16.7,20.9,0.8,10.2,35.3,45.5,19.5,7,5.2,13.5,19.5,105.6,1200,3174,7035,0.451172707889126,843,2302,0.366203301476977,1349,1684,0.801068883610451,3560,1586,565,412,1052,1557,8540
NBA,2017,Sacramento Kings,SAC,82,3179,7063,0.45,738,1967,0.38,1008,1371,0.74,777,2578,3355,1769,643,340,1125,1639,8104,38.8,86.1,0.45,9,24,0.38,12.3,16.7,0.74,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8,1247,2728,6135,0.444661776691117,663,1773,0.373942470389171,862,1149,0.750217580504787,2624,1527,540,282,948,1351,6981
NBA,2017,San Antonio Spurs,SAS,82,3202,6999,0.46,696,1977,0.35,1324,1715,0.77,849,2777,3626,1868,628,460,1078,1409,8424,39.0,85.4,0.46,8.5,24.1,0.35,16.1,20.9,0.77,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7,1289,3200,6995,0.45746962115797,696,1977,0.352048558421851,1324,1715,0.77201166180758,3617,1866,626,458,1039,1402,8420
NBA,2017,Toronto Raptors,TOR,82,3383,7169,0.47,968,2703,0.36,1422,1790,0.79,800,2807,3607,1995,626,500,1095,1784,9156,41.3,87.4,0.47,11.8,33,0.36,17.3,21.8,0.79,9.8,34.2,44.0,24.3,7.6,6.1,13.4,21.8,111.7,1403,3380,7163,0.471869328493648,966,2698,0.358042994810971,1422,1790,0.794413407821229,3605,1994,625,500,1044,1783,9148
NBA,2017,Utah Jazz,UTA,82,3139,6797,0.46,887,2425,0.37,1375,1766,0.78,740,2807,3547,1839,708,420,1205,1608,8540,38.3,82.9,0.46,10.8,29.6,0.37,16.8,21.5,0.78,9,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1,1447,2418,5271,0.458736482640865,713,1925,0.37038961038961,1023,1290,0.793023255813953,2623,1607,598,269,921,1295,6572
NBA,2017,Washington Wizards,WAS,82,3275,7018,0.47,814,2173,0.37,1378,1785,0.77,823,2713,3536,2065,645,353,1196,1746,8742,39.9,85.6,0.47,9.9,26.5,0.37,16.8,21.8,0.77,10,33.1,43.1,25.2,7.9,4.3,14.6,21.3,106.6,1504,2959,6391,0.462994836488812,808,2158,0.374420759962929,1236,1580,0.782278481012658,2888,1864,597,291,1038,1554,7962
NBA,2018,Atlanta Hawks,ATL,82,3392,7524,0.45,1067,3034,0.35,1443,1918,0.75,955,2825,3780,2118,675,419,1397,1932,9294,41.4,91.8,0.45,13,37,0.35,17.6,23.4,0.75,11.6,34.5,46.1,25.8,8.2,5.1,17,23.6,113.3,43,3133,6961,0.450079011636259,1006,2844,0.353727144866385,1267,1692,0.748817966903073,3554,1902,621,407,1243,1788,8539
NBA,2018,Boston Celtics,BOS,82,3451,7423,0.46,1032,2829,0.36,1282,1598,0.8,804,2849,3653,2155,706,435,1052,1670,9216,42.1,90.5,0.46,12.6,34.5,0.36,15.6,19.5,0.8,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,112.4,123,3412,7367,0.463146463960907,1032,2829,0.364793213149523,1273,1583,0.804169298799747,3569,2147,697,395,1009,1634,9129
NBA,2018,Brooklyn Nets,BRO,82,3301,7358,0.45,1047,2965,0.35,1555,2088,0.74,900,2919,3819,1954,539,339,1236,1763,9207,40.3,89.7,0.45,12.8,36.2,0.35,19.0,25.5,0.74,11,35.6,46.6,23.8,6.6,4.1,15.1,21.5,112.3,131,3271,7306,0.447714207500684,1046,2959,0.35349780331193,1540,2065,0.745762711864407,3765,1947,536,335,1175,1752,9128
NBA,2018,Charlotte Hornets,CHA,82,3297,7362,0.45,977,2783,0.35,1510,1895,0.8,814,2778,3592,1905,591,405,1001,1550,9081,40.2,89.8,0.45,11.9,33.9,0.35,18.4,23.1,0.8,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,110.7,167,3202,7180,0.445961002785515,977,2777,0.351818509182571,1447,1795,0.806128133704735,3340,1868,578,364,918,1443,8828
NBA,2018,Chicago Bulls,CHI,82,3266,7205,0.45,745,2123,0.35,1328,1695,0.78,718,2799,3517,1796,603,351,1159,1663,8605,39.8,87.9,0.45,9.1,25.9,0.35,16.2,20.7,0.78,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,104.9,216,2407,5210,0.461996161228407,463,1323,0.349962207105064,1046,1336,0.782934131736527,2595,1380,426,279,815,1216,6323
NBA,2018,Cleveland Cavaliers,CLE,82,3189,7184,0.44,847,2388,0.35,1342,1694,0.79,879,2619,3498,1698,534,195,1106,1642,8567,38.9,87.6,0.44,10.3,29.1,0.35,16.4,20.7,0.79,10.7,31.9,42.7,20.7,6.5,2.4,13.5,20.0,104.5,269,2046,4654,0.439621830683283,573,1643,0.348752282410225,826,1029,0.802721088435374,2038,1016,337,114,651,968,5491
NBA,2018,Dallas Mavericks,DAL,82,3182,7122,0.45,1022,3002,0.34,1541,2076,0.74,832,2884,3716,1918,533,351,1167,1650,8927,38.8,86.9,0.45,12.5,36.6,0.34,18.8,25.3,0.74,10.1,35.2,45.3,23.4,6.5,4.3,14.2,20.1,108.9,312,2013,4524,0.444960212201591,644,1965,0.327735368956743,995,1356,0.73377581120944,2432,1368,346,258,719,1151,5665
NBA,2018,Denver Nuggets,DEN,82,3439,7384,0.47,903,2571,0.35,1294,1714,0.75,972,2832,3804,2245,634,363,1102,1644,9075,41.9,90.0,0.47,11,31.4,0.35,15.8,20.9,0.75,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,110.7,359,3436,7375,0.465898305084746,900,2563,0.351150994927819,1294,1714,0.754959159859977,3803,2243,634,362,1052,1640,9066
NBA,2018,Detroit Pistons,DET,82,3185,7238,0.44,993,2854,0.35,1415,1893,0.75,936,2752,3688,1845,569,331,1135,1811,8778,38.8,88.3,0.44,12.1,34.8,0.35,17.3,23.1,0.75,11.4,33.6,45.0,22.5,6.9,4,13.8,22.1,107.0,412,2699,6022,0.448189970109598,720,2078,0.346487006737247,1255,1696,0.73997641509434,3213,1601,454,277,901,1536,7373
NBA,2018,Golden State Warriors,GSW,82,3612,7361,0.49,1087,2824,0.38,1339,1672,0.8,797,2990,3787,2413,625,525,1169,1757,9650,44.0,89.8,0.49,13.3,34.4,0.38,16.3,20.4,0.8,9.7,36.5,46.2,29.4,7.6,6.4,14.3,21.4,117.7,462,3541,7251,0.488346434974486,1087,2824,0.384915014164306,1312,1632,0.803921568627451,3657,2374,610,492,1104,1672,9481
NBA,2018,Houston Rockets,HOU,82,3218,7163,0.45,1323,3721,0.36,1582,2001,0.79,836,2613,3449,1741,700,405,1094,1803,9341,39.2,87.4,0.45,16.1,45.4,0.36,19.3,24.4,0.79,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9,506,2265,5353,0.423127218382216,1161,3202,0.362585883822611,1266,1502,0.842876165113182,2076,1428,548,240,822,1214,6957
NBA,2018,Indiana Pacers,IND,82,3390,7135,0.48,779,2081,0.37,1298,1727,0.75,762,2766,3528,2128,713,404,1122,1594,8857,41.3,87.0,0.48,9.5,25.4,0.37,15.8,21.1,0.75,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0,558,3304,6910,0.478147612156295,729,1947,0.37442218798151,1257,1679,0.748659916617034,3454,2069,692,399,1057,1535,8594
NBA,2018,Los Angeles Clippers,LAC,82,3384,7178,0.47,821,2118,0.39,1853,2340,0.79,796,2936,3732,1970,561,385,1193,1913,9442,41.3,87.5,0.47,10,25.8,0.39,22.6,28.5,0.79,9.7,35.8,45.5,24.0,6.8,4.7,14.5,23.3,115.1,606,2191,4610,0.47527114967462,469,1228,0.381921824104235,1401,1775,0.789295774647887,2054,1436,395,254,746,1136,6252
