"","Team","Season","impliedFGM","impliedFGA","impliedFG%","implied3FGM","implied3FGA","implied3FG%","impliedFTM","impliedFTA","impliedFT%","impliedREB","impliedAST","impliedSTL","impliedBLK","impliedTO","impliedPF","impliedPTS"
"1137","PHO",1998,1643,3683,0.446103719793646,260,700,0.371428571428571,863,1137,0.759014951627089,1788,1199,416,178,593,893,4409
"1138","PHO",1999,2763,6121,0.451396830583238,458,1246,0.367576243980738,1333,1756,0.759111617312073,2956,1949,677,306,1112,1595,7317
"1139","PHO",2000,2537,5904,0.429708672086721,331,1040,0.318269230769231,1311,1688,0.776658767772512,2724,1691,668,311,973,1308,6716
"1140","PHO",2001,2177,4943,0.440420797086789,229,711,0.322081575246132,904,1154,0.783362218370884,2275,1371,469,254,820,1057,5487
"1141","PHO",2002,2833,6426,0.440865234982882,394,1149,0.342906875543951,1317,1759,0.748720864127345,3110,1634,624,356,1072,1506,7377
"1142","PHO",2003,2040,4612,0.442324371205551,338,968,0.349173553719008,895,1173,0.763000852514919,2085,966,478,251,789,999,5313
"1143","PHO",2004,3045,6286,0.484409799554566,666,1717,0.38788584740827,1431,1908,0.75,3139,1737,523,415,941,1236,8187
"1144","PHO",2005,3050,6290,0.48489666136725,777,1924,0.403846153846154,1057,1302,0.811827956989247,2738,2061,493,340,915,1306,7934
"1145","PHO",2006,3388,6855,0.494237782640408,785,1965,0.399491094147583,1476,1827,0.807881773399015,3320,2122,553,394,1147,1659,9037
"1146","PHO",2007,2818,5693,0.494993852099069,591,1480,0.399324324324324,1361,1676,0.812052505966587,2559,1979,408,403,966,1325,7588
"1147","PHO",2008,2730,5351,0.510185012147262,370,990,0.373737373737374,1457,1956,0.744887525562372,2815,1666,454,372,1086,1382,7287
"1148","PHO",2009,3143,6436,0.488346799254195,729,1763,0.413499716392513,1517,1946,0.779547790339157,3207,1896,467,362,1102,1548,8532
"1149","PHO",2010,1856,3879,0.478473833462233,407,1048,0.388358778625954,948,1201,0.789342214820983,1900,1421,330,172,701,880,5067
"1150","PHO",2011,2371,5176,0.458075734157651,444,1295,0.342857142857143,958,1257,0.762132060461416,2543,1466,413,306,849,1105,6144
"1151","PHO",2012,2700,6086,0.443641143608281,424,1298,0.326656394453005,1033,1379,0.749093546047861,2897,1673,589,321,1048,1388,6857
"1152","PHO",2013,2838,6185,0.458852061438965,765,2055,0.372262773722628,1416,1822,0.777167947310648,2762,1514,631,264,1068,1523,7857
"1153","PHO",2014,2282,5101,0.44736326210547,502,1474,0.340569877883311,960,1269,0.756501182033097,2646,1139,517,261,876,1296,6026
"1154","PHO",2015,2733,6228,0.438824662813102,679,1926,0.352544132917965,1305,1727,0.755645628257093,3282,1472,559,280,1166,1636,7450
"1155","PHO",2016,2970,6678,0.444743935309973,569,1719,0.331006399069226,1524,1958,0.778345250255363,2807,1501,555,361,1105,1761,8033
"1156","PHO",2017,2646,6080,0.435197368421053,706,2083,0.338934229476716,1195,1605,0.744548286604361,2774,1306,465,316,987,1509,7193
"1157","PHO",2018,2582,5643,0.457558036505405,623,1888,0.329978813559322,1087,1376,0.789970930232558,2384,1591,552,276,1001,1433,6874
"1158","PHO",2019,2938,6246,0.470381043868076,807,2232,0.361559139784946,1425,1706,0.835287221570926,3117,1937,545,280,1013,1560,8108
"1159","PIT",1946,1193,4277,0.278933832125321,0,0,0,864,1354,0.638109305760709,0,236,0,0,0,1239,3250
"1160","PIT",1967,947,1819,0.520615722924684,4,11,0.363636363636364,709,975,0.727179487179487,1617,422,0,0,310,437,2607
"1161","PIT",1969,2312,5275,0.438293838862559,117,436,0.268348623853211,1061,1429,0.742477256822953,1880,759,0,0,859,1079,5802
"1162","PIT",1970,2968,6681,0.444244873521928,141,453,0.311258278145695,1524,2007,0.759342301943199,3213,953,0,0,1197,1491,7601
"1163","PIT",1971,2182,4490,0.485968819599109,117,375,0.312,1129,1459,0.773817683344757,1653,883,0,0,871,983,5610
"1164","POR",1981,2735,5446,0.502203452074917,29,140,0.207142857142857,1350,1802,0.749167591564928,2125,1628,582,214,1031,1427,6849
"1165","POR",1982,3388,6964,0.486502010338886,35,148,0.236486486486486,1808,2439,0.741287412874129,3402,1986,730,375,1408,1841,8619
"1166","POR",1983,3483,6876,0.506544502617801,25,126,0.198412698412698,1871,2472,0.756877022653722,3159,1962,762,360,1325,1849,8862
"1167","POR",1984,2816,5655,0.497966401414677,51,202,0.252475247524752,1525,1973,0.772934617334009,2150,1794,680,198,1054,1415,7208
"1168","POR",1985,2733,5500,0.496909090909091,73,272,0.268382352941176,1722,2142,0.803921568627451,2219,1747,700,202,1113,1566,7261
"1169","POR",1986,2996,6023,0.497426531628756,98,338,0.289940828402367,1814,2274,0.797713280562885,2762,2162,692,279,1158,1534,7904
"1170","POR",1987,2952,5917,0.498901470339699,64,222,0.288288288288288,1666,2164,0.769870609981516,2833,2069,629,298,1072,1610,7634
"1171","POR",1988,3143,6668,0.471355728854229,198,597,0.331658291457286,1576,2049,0.769155685700342,3150,1974,753,332,1182,1540,8060
"1172","POR",1989,2927,6178,0.473777921657494,189,559,0.338103756708408,1761,2353,0.748406289842754,3223,1972,690,312,1131,1656,7804
"1173","POR",1990,3045,6392,0.476376720901126,339,895,0.37877094972067,1634,2141,0.763194768799626,2847,2084,649,351,1094,1626,8063
"1174","POR",1991,3247,6869,0.472703450283884,322,934,0.34475374732334,1765,2337,0.755241762943945,3473,1994,718,367,1214,1788,8581
"1175","POR",1992,3341,7300,0.457671232876712,275,842,0.326603325415677,1889,2537,0.744580212849823,3688,1964,763,425,1186,1870,8846
"1176","POR",1993,3336,7330,0.455115961800819,272,770,0.353246753246753,1761,2354,0.748088360237893,3639,2061,728,400,1163,1762,8705
"1177","POR",1994,2631,5856,0.449282786885246,359,981,0.365953109072375,1205,1773,0.679639029892837,3242,1551,562,421,986,1694,6826
"1178","POR",1995,3056,6671,0.458102233548194,480,1358,0.353460972017673,1533,2315,0.662203023758099,3725,1759,593,413,1324,1854,8125
"1179","POR",1996,2690,5733,0.469213326356184,466,1305,0.357088122605364,1436,1978,0.725985844287159,2716,1458,502,314,1092,1490,7282
"1180","POR",1997,2211,4770,0.463522012578616,209,689,0.3033381712627,1238,1697,0.729522687094873,3000,1143,411,427,987,1468,5869
"1181","POR",1998,1558,3562,0.437394722066255,245,674,0.363501483679525,814,1116,0.729390681003584,1743,996,387,256,647,986,4175
"1182","POR",1999,2994,6375,0.469647058823529,407,1128,0.360815602836879,1532,2014,0.760675273088381,3484,1917,630,390,1179,1835,7927
"1183","POR",2000,2931,6253,0.468735007196546,366,1048,0.349236641221374,1425,1863,0.764895330112721,3371,1878,656,410,1179,1703,7653
"1184","POR",2001,2647,5952,0.444724462365591,466,1318,0.353566009104704,1270,1637,0.775809407452657,2717,1813,630,265,1026,1353,7030
"1185","POR",2002,2750,6051,0.454470335481739,379,1150,0.329565217391304,1345,1781,0.755193711398091,2803,1765,673,246,1114,1442,7224
"1186","POR",2003,1612,3690,0.436856368563686,256,753,0.339973439575033,741,999,0.741741741741742,1771,1094,347,89,689,738,4221
"1187","POR",2004,2559,5787,0.442198030067392,420,1161,0.361757105943152,1233,1640,0.751829268292683,2399,1606,530,214,1066,1244,6771
"1188","POR",2005,2210,5094,0.433843737730664,325,922,0.352494577006508,1018,1397,0.728704366499642,2003,1294,408,161,841,1265,5763
"1189","POR",2006,2399,5340,0.449250936329588,367,1062,0.345574387947269,1315,1632,0.805759803921569,2419,1335,455,232,906,1403,6480
"1190","POR",2007,2918,6497,0.44913036786209,534,1406,0.379800853485064,1402,1829,0.766539092400219,3316,1721,453,358,984,1635,7772
"1191","POR",2008,2812,6116,0.459777632439503,596,1554,0.383526383526384,1360,1740,0.781609195402299,2968,1636,521,330,899,1417,7580
"1192","POR",2009,2539,5541,0.45822053780906,401,1146,0.349912739965096,1440,1807,0.796900940785833,2368,1395,429,186,750,1305,6919
"1193","POR",2010,2656,5965,0.445264040234702,491,1419,0.346018322762509,1347,1655,0.813897280966767,2686,1630,567,291,895,1283,7150
"1194","POR",2011,1864,4270,0.436533957845433,444,1258,0.352941176470588,875,1053,0.830959164292498,1484,1015,387,159,653,776,5047
"1195","POR",2012,2881,6407,0.449664429530201,654,1854,0.352750809061489,1258,1612,0.780397022332506,3201,1662,513,341,1098,1415,7674
"1196","POR",2013,3207,7134,0.449537426408747,770,2071,0.371801062288749,1569,1926,0.814641744548287,3808,1904,454,387,1094,1576,8753
"1197","POR",2014,2601,5844,0.445071868583162,756,2095,0.360859188544153,1097,1334,0.822338830584708,2798,1630,449,276,854,1090,7055
"1198","POR",2015,2913,6583,0.442503417894577,855,2304,0.37109375,1294,1660,0.779518072289157,3074,1602,491,304,1055,1536,7975
"1199","POR",2016,2813,6240,0.450801282051282,852,2267,0.375827084252316,1272,1538,0.82704811443433,2697,1429,484,285,889,1377,7750
"1200","POR",2017,3174,7035,0.451172707889126,843,2302,0.366203301476977,1349,1684,0.801068883610451,3560,1586,565,412,1052,1557,8540
"1201","POR",2018,3125,6703,0.466209160077577,826,2292,0.360383944153578,1434,1756,0.816628701594533,3541,1747,490,390,973,1502,8510
"1202","POR",2019,2843,6063,0.468909780636649,827,2166,0.381809787626962,1180,1459,0.808773132282385,2822,1359,367,392,766,1290,7693
"1203","PRO",1946,1496,5159,0.28997867803838,0,0,0,956,1464,0.653005464480874,0,461,0,0,0,1022,3948
"1204","PRO",1947,923,3463,0.266531908749639,0,0,0,567,956,0.593096234309623,0,273,0,0,0,792,2413
"1205","PRO",1948,1282,3878,0.330582774626096,0,0,0,840,1151,0.729800173761946,0,767,0,0,0,989,3404
"1206","ROC",1948,1799,4838,0.371847871021083,0,0,0,1414,2052,0.689083820662768,0,1253,0,0,0,1530,5012
"1207","ROC",1949,1897,5042,0.376239587465292,0,0,0,1642,2256,0.727836879432624,0,1351,0,0,0,1480,5436
"1208","ROC",1950,2015,5315,0.379115710253998,0,0,0,1683,2236,0.752683363148479,2874,1364,0,0,0,1513,5713
"1209","ROC",1951,1944,4978,0.390518280433909,0,0,0,1617,2089,0.774054571565342,2987,1529,0,0,0,1656,5505
"1210","ROC",1952,2019,5432,0.371686303387334,0,0,0,2004,2745,0.730054644808743,3436,1520,0,0,0,2210,6042
"1211","ROC",1953,2002,5435,0.368353265869365,0,0,0,1715,2506,0.684357541899441,3288,1447,0,0,0,1884,5719
"1212","ROC",1954,2288,5705,0.401051709027169,0,0,0,1651,2290,0.720960698689956,3469,1616,0,0,0,1717,6227
"1213","ROC",1955,2135,5704,0.37429873772791,0,0,0,1568,2211,0.709181365897784,3486,1423,0,0,0,1606,5838
"1214","ROC",1956,2461,6662,0.369408586010207,0,0,0,1661,2351,0.706507868991918,3675,1283,0,0,0,1811,6583
"1215","SAC",1985,3087,6373,0.484387258747842,30,134,0.223880597014925,1555,1950,0.797435897435897,2709,2173,539,320,1281,1672,7759
"1216","SAC",1986,3521,7405,0.475489534098582,77,307,0.250814332247557,1972,2477,0.796124343964473,3722,2185,512,397,1374,2001,9091
"1217","SAC",1987,2760,5796,0.476190476190476,81,278,0.29136690647482,1476,1911,0.772370486656201,2656,1898,484,310,1163,1407,7077
"1218","SAC",1988,2059,4504,0.45714920071048,243,640,0.3796875,861,1138,0.756590509666081,2017,1466,405,224,853,1121,5222
"1219","SAC",1989,2733,5775,0.473246753246753,178,536,0.332089552238806,1200,1571,0.763844684914067,2949,1559,448,344,941,1539,6844
"1220","SAC",1990,2657,5894,0.45079742110621,215,577,0.37261698440208,1328,1770,0.750282485875706,2515,1809,517,334,1029,1653,6857
"1221","SAC",1991,3054,6553,0.466046085762246,226,625,0.3616,1428,1895,0.753562005277045,3177,1847,654,575,1223,1635,7762
"1222","SAC",1992,3102,6734,0.460647460647461,258,774,0.333333333333333,1763,2303,0.765523230568823,2982,1952,700,308,1238,1843,8225
"1223","SAC",1993,1931,4412,0.437669990933817,236,665,0.354887218045113,1144,1506,0.759628154050465,1689,1597,458,173,889,1119,5242
"1224","SAC",1994,2890,6202,0.465978716543051,359,1035,0.346859903381643,1616,2266,0.71315092674316,3266,1798,631,443,1352,1923,7755
"1225","SAC",1995,2500,5413,0.461851099205616,392,977,0.401228249744115,1502,2063,0.728065923412506,2921,1515,520,358,1177,1796,6894
"1226","SAC",1996,2690,5969,0.450661752387335,412,1047,0.393505253104107,1281,1697,0.754861520329994,2458,1567,481,264,1089,1596,7073
"1227","SAC",1997,2597,5867,0.442645304244077,262,748,0.350267379679144,1272,1797,0.707846410684474,2507,1573,509,195,1027,1367,6728
"1228","SAC",1998,1862,4185,0.444922341696535,289,938,0.308102345415778,857,1253,0.683958499600958,2162,1120,428,204,799,947,4870
"1229","SAC",1999,2810,6364,0.441546197360151,534,1656,0.322463768115942,1242,1643,0.755934266585514,2978,1827,692,301,1135,1311,7396
"1230","SAC",2000,2987,6644,0.449578567128236,469,1314,0.356925418569254,1548,1990,0.777889447236181,3455,1815,770,412,1134,1527,7991
"1231","SAC",2001,3054,6597,0.46293769895407,426,1159,0.36755823986195,1496,1974,0.757852077001013,3103,1893,667,291,1020,1334,8030
"1232","SAC",2002,3170,6831,0.464060898843508,491,1288,0.381211180124224,1334,1777,0.750703432751829,3490,2020,722,431,1150,1591,8165
"1233","SAC",2003,2970,6438,0.461323392357875,601,1498,0.401201602136182,1555,1956,0.794989775051125,3155,2104,668,313,1064,1460,8096
"1234","SAC",2004,2005,4357,0.460179022263025,380,1046,0.363288718929254,1093,1373,0.796067006554989,2126,1233,427,188,612,1100,5483
"1235","SAC",2005,2494,5361,0.465211714232419,363,1029,0.352769679300292,1460,1853,0.787911494873179,2830,1565,497,243,987,1406,6811
"1236","SAC",2006,2918,6470,0.451004636785162,527,1507,0.349701393497014,1873,2449,0.764801959983667,3148,1650,664,264,1141,1750,8236
"1237","SAC",2007,2830,6058,0.467150874876197,471,1274,0.369701726844584,1731,2140,0.808878504672897,2954,1403,596,312,1124,1643,7862
"1238","SAC",2008,1956,4410,0.443537414965986,364,1031,0.353055286129971,1129,1412,0.79957507082153,2062,1045,390,257,825,1235,5405
"1239","SAC",2009,2632,5796,0.454106280193237,427,1226,0.348287112561175,1093,1508,0.724801061007958,2804,1429,454,320,962,1462,6784
"1240","SAC",2010,2604,5850,0.445128205128205,363,1083,0.335180055401662,1189,1626,0.731242312423124,3161,1503,520,363,1103,1580,6760
"1241","SAC",2011,2349,5371,0.437348724632284,403,1273,0.316575019638649,1064,1428,0.745098039215686,2539,1194,524,285,836,1212,6165
"1242","SAC",2012,2614,5834,0.448063078505314,485,1355,0.357933579335793,1309,1691,0.774098166765228,2717,1430,539,255,951,1358,7022
"1243","SAC",2013,1585,3592,0.441258351893096,285,844,0.337677725118483,967,1240,0.779838709677419,1523,911,289,145,625,819,4422
"1244","SAC",2014,2630,5812,0.4525120440468,448,1288,0.347826086956522,1573,2059,0.763963088878096,3091,1385,492,280,1089,1401,7281
"1245","SAC",2015,3042,6623,0.459308470481655,658,1834,0.358778625954198,1455,1981,0.734477536597678,3190,1974,692,294,1223,1485,8197
"1246","SAC",2016,2153,4561,0.472045604034203,459,1218,0.376847290640394,928,1188,0.781144781144781,2212,1289,465,225,754,1229,5693
"1247","SAC",2017,2728,6135,0.444661776691117,663,1773,0.373942470389171,862,1149,0.750217580504787,2624,1527,540,282,948,1351,6981
"1248","SAC",2018,3009,6396,0.470450281425891,731,1914,0.381922675026123,1173,1622,0.723181257706535,3002,1786,545,300,917,1399,7922
"1249","SAC",2019,2429,5335,0.455295220243674,823,2212,0.372061482820977,900,1167,0.77120822622108,2124,1547,422,174,797,1128,6581
"1250","SAS",1973,2093,4780,0.437866108786611,32,147,0.217687074829932,963,1235,0.779757085020243,2057,1281,411,108,854,1451,5181
"1251","SAS",1974,3766,7879,0.477979439015103,41,157,0.261146496815287,1923,2369,0.811734909244407,4236,1861,695,369,1415,2027,9496
"1252","SAS",1975,3530,7196,0.490550305725403,25,122,0.204918032786885,1685,2056,0.819552529182879,3600,1960,711,537,1424,1701,8770
"1253","SAS",1981,2589,5401,0.479355674875023,60,221,0.271493212669683,1411,1803,0.782584581253466,2392,1906,468,242,933,1413,6649
"1254","SAS",1982,3375,6657,0.506985128436233,88,291,0.302405498281787,1700,2209,0.769578995020371,3140,2079,593,385,1299,1652,8538
"1255","SAS",1983,3447,6812,0.506018790369935,75,249,0.301204819277108,1768,2288,0.772727272727273,3284,2251,631,451,1249,1852,8737
"1256","SAS",1984,3213,6162,0.521421616358325,45,173,0.260115606936416,1706,2233,0.763994626063592,2891,2056,663,363,1268,1673,8177
"1257","SAS",1985,2854,5680,0.502464788732394,40,168,0.238095238095238,1387,1828,0.758752735229759,2491,1889,661,270,1212,1373,7135
"1258","SAS",1986,2291,4953,0.462547950736927,109,376,0.289893617021277,1019,1307,0.7796480489671,2207,1720,598,123,880,1198,5710
"1259","SAS",1987,2944,6077,0.484449563929571,80,263,0.304182509505703,1472,1952,0.754098360655738,2985,1984,639,394,1158,1665,7440
"1260","SAS",1988,2888,6031,0.478859227325485,55,251,0.219123505976096,1308,1889,0.692429857067231,2706,1775,823,321,1393,1591,7139
"1261","SAS",1989,2833,5788,0.489460953697305,36,151,0.23841059602649,1614,2139,0.754558204768583,3163,1326,614,535,1097,1587,7316
"1262","SAS",1990,3207,6559,0.488946485744778,66,266,0.24812030075188,1774,2309,0.768297964486791,3604,1918,611,549,1308,1754,8254
"1263","SAS",1991,3006,6272,0.479272959183673,117,397,0.294710327455919,1439,1947,0.739085772984078,3171,1758,621,577,1085,1444,7568
"1264","SAS",1992,3001,6100,0.491967213114754,236,688,0.343023255813953,1596,2077,0.768415984593163,2717,1905,517,468,1039,1456,7834
"1265","SAS",1993,2933,6169,0.475441724752796,245,693,0.353535353535354,1436,1950,0.736410256410256,3658,1698,527,440,1037,1523,7547
"1266","SAS",1994,2896,5889,0.491764306333843,391,1031,0.379243452958293,1699,2276,0.746485061511424,3182,1685,559,412,1042,1518,7882
"1267","SAS",1995,2887,6012,0.48020625415835,491,1253,0.391859537110934,1542,2099,0.734635540733683,3142,1973,582,488,1048,1571,7807
"1268","SAS",1996,2474,5678,0.435716801690736,373,1164,0.320446735395189,1193,1610,0.740993788819876,2290,1583,580,306,1035,1457,6514
"1269","SAS",1997,2838,6042,0.469712015888779,282,799,0.352941176470588,1464,2127,0.688293370944993,3575,1768,491,563,1218,1678,7422
"1270","SAS",1998,1688,3713,0.454618906544573,167,505,0.330693069306931,961,1367,0.702999268471105,2040,1073,408,339,687,928,4504
"1271","SAS",1999,2718,5879,0.462323524408913,329,879,0.374288964732651,1521,2027,0.750370004933399,3205,1737,590,498,1082,1523,7286
"1272","SAS",2000,2867,6221,0.46085838289664,445,1094,0.406764168190128,1664,2318,0.71786022433132,3564,1774,563,570,1088,1528,7843
"1273","SAS",2001,2497,5504,0.453670058139535,438,1211,0.36168455821635,1378,1812,0.760485651214128,2688,1525,519,377,995,1287,6810
"1274","SAS",2002,2701,5849,0.46178833988716,447,1262,0.354199683042789,1437,1976,0.727226720647773,2977,1570,574,418,1170,1538,7286
"1275","SAS",2003,2455,5555,0.441944194419442,383,1069,0.358278765201123,1348,1943,0.693772516726711,3003,1504,586,369,1004,1373,6641
"1276","SAS",2004,2472,5427,0.455500276395799,507,1390,0.364748201438849,1372,1872,0.732905982905983,2477,1637,527,364,871,1199,6823
"1277","SAS",2005,2803,5965,0.469907795473596,524,1362,0.384728340675477,1214,1747,0.694905552375501,2981,1677,522,418,996,1494,7344
"1278","SAS",2006,2804,5958,0.470627727425311,587,1544,0.380181347150259,1433,1900,0.754210526315789,2920,1731,554,391,1000,1341,7628
"1279","SAS",2007,2766,5980,0.462541806020067,578,1547,0.373626373626374,1299,1707,0.760984182776801,3053,1632,477,302,900,1377,7409
"1280","SAS",2008,2962,6371,0.464919164966253,625,1615,0.386996904024768,1199,1576,0.760786802030457,3263,1730,469,324,893,1499,7748
"1281","SAS",2009,3032,6400,0.47375,531,1481,0.358541525995949,1402,1884,0.74416135881104,3360,1781,493,347,1005,1571,7997
"1282","SAS",2010,3094,6514,0.47497697267424,654,1659,0.394213381555154,1511,1970,0.767005076142132,3383,1825,596,363,1040,1526,8353
"1283","SAS",2011,2156,4557,0.473118279569892,445,1136,0.391725352112676,854,1128,0.75709219858156,2206,1318,399,218,682,825,5611
"1284","SAS",2012,3199,6650,0.481052631578947,658,1753,0.375356531660011,1358,1716,0.791375291375291,3373,2049,692,444,1152,1420,8414
"1285","SAS",2013,3079,6322,0.487029421069282,676,1694,0.399055489964581,1202,1524,0.788713910761155,3052,1926,569,381,1019,1219,8036
"1286","SAS",2014,2940,6334,0.464161667192927,658,1788,0.368008948545861,1247,1594,0.782308657465496,3142,1899,606,394,998,1365,7785
"1287","SAS",2015,3104,6423,0.483263272614043,553,1465,0.377474402730375,1209,1505,0.803322259136213,3320,1915,644,456,963,1336,7970
"1288","SAS",2016,2803,6169,0.454368617279948,753,1927,0.390762843798651,1290,1592,0.810301507537688,2633,1784,584,379,910,1182,7649
"1289","SAS",2017,3200,6995,0.45746962115797,696,1977,0.352048558421851,1324,1715,0.77201166180758,3617,1866,626,458,1039,1402,8420
"1290","SAS",2018,3222,6838,0.471190406551623,807,2061,0.39155749636099,1321,1575,0.838730158730159,3093,1862,465,298,896,1318,8572
"1291","SAS",2019,2819,6051,0.465873409353826,757,2008,0.37699203187251,1296,1558,0.83183568677792,2760,1624,479,293,804,1231,7691
"1292","SDC",1973,3299,7476,0.441278758694489,207,702,0.294871794871795,1105,1493,0.740120562625586,3634,1404,564,475,1021,1368,7910
"1293","SDC",1974,3755,8151,0.460679671205987,120,457,0.262582056892779,1412,1841,0.766974470396524,3969,2052,669,440,1402,1727,9042
"1294","SDC",1981,2247,4438,0.506309148264984,59,199,0.296482412060302,1055,1488,0.709005376344086,2139,1184,439,170,976,1450,5608
"1295","SDC",1982,2961,6321,0.46843853820598,61,245,0.248979591836735,1323,1836,0.720588235294118,2726,1707,695,255,1291,1849,7306
"1296","SDC",1983,3123,6408,0.487359550561798,24,128,0.1875,1447,1986,0.728600201409869,2790,1871,508,232,1266,1640,7717
"1297","SDR",1967,3325,8021,0.414536840792919,0,0,0,1983,2717,0.729849098270151,4263,1778,0,0,0,2076,8633
"1298","SDR",1968,3691,8631,0.427644537133588,0,0,0,2074,3039,0.682461335965778,5026,1925,0,0,0,2110,9456
"1299","SDR",1969,3866,8867,0.435998646667418,0,0,0,2000,2728,0.733137829912023,4786,2036,0,0,0,2096,9732
"1300","SDS",1975,91,201,0.45273631840796,2,5,0.4,49,54,0.907407407407407,103,62,15,7,52,55,233
"1301","SEA",1967,3772,8593,0.438961945769813,0,0,0,2188,3042,0.719263642340565,4747,1998,0,0,0,2372,9732
"1302","SEA",1968,3098,7156,0.432923420905534,0,0,0,1881,2629,0.715481171548117,3810,1747,0,0,0,2018,8077
"1303","SEA",1969,3017,6599,0.457190483406577,0,0,0,1818,2384,0.76258389261745,3609,1760,0,0,0,1737,7852
"1304","SEA",1970,263,597,0.440536013400335,0,0,0,139,188,0.73936170212766,468,42,0,0,0,118,665
"1305","SEA",1971,322,751,0.428761651131824,0,0,0,154,214,0.719626168224299,654,124,0,0,0,178,798
"1306","SEA",1973,76,180,0.422222222222222,0,0,0,34,45,0.755555555555556,57,122,26,6,0,78,186
"1307","SEA",1975,35,75,0.466666666666667,0,0,0,16,29,0.551724137931034,76,16,8,15,0,29,86
"1308","SEA",1981,2921,6061,0.48193367431117,38,148,0.256756756756757,1418,1855,0.764420485175202,2729,1830,603,271,1032,1539,7298
"1309","SEA",1982,3129,6432,0.486473880597015,26,129,0.201550387596899,1594,2159,0.738304770727188,2930,2114,633,305,1292,1618,7878
"1310","SEA",1983,3384,6905,0.490079652425778,27,140,0.192857142857143,1873,2389,0.78401004604437,3216,2171,620,312,1276,1753,8668
"1311","SEA",1984,3199,6726,0.475617008623253,45,184,0.244565217391304,1730,2236,0.773703041144902,3155,2121,615,328,1405,1878,8173
"1312","SEA",1985,3282,6945,0.472570194384449,78,296,0.263513513513513,1782,2279,0.781921895568232,3268,1936,726,249,1356,2033,8424
"1313","SEA",1986,3568,7401,0.482097013917038,191,568,0.336267605633803,1931,2553,0.756365060712887,3759,2152,699,450,1467,2207,9258
"1314","SEA",1987,3339,7024,0.475370159453303,215,618,0.34789644012945,1733,2320,0.74698275862069,3371,1939,708,414,1234,2184,8626
"1315","SEA",1988,3293,6932,0.475043277553376,293,773,0.379042690815006,1660,2201,0.754202635165834,3090,2029,836,314,1263,1715,8539
"1316","SEA",1989,2990,6266,0.477178423236515,231,647,0.357032457496136,1371,1836,0.746732026143791,2607,1749,604,263,1136,1705,7582
"1317","SEA",1990,2184,4410,0.495238095238095,67,213,0.314553990610329,974,1340,0.726865671641791,2366,1709,672,286,962,1454,5409
"1318","SEA",1991,3269,6867,0.476044852191641,193,606,0.318481848184819,1718,2194,0.783044667274385,3414,1833,748,437,1232,1861,8449
"1319","SEA",1992,3082,6360,0.484591194968553,197,562,0.350533807829181,1495,1949,0.767060030785018,3027,1743,863,324,1083,1650,7856
"1320","SEA",1993,3266,6749,0.483923544228775,242,722,0.335180055401662,1721,2308,0.745667244367418,3237,2099,1036,343,1182,1844,8495
"1321","SEA",1994,3271,6647,0.492101700015044,491,1305,0.376245210727969,1914,2520,0.759523809523809,3295,2101,909,387,1242,1987,8947
"1322","SEA",1995,3074,6401,0.480237462896422,581,1596,0.364035087719298,1843,2424,0.760313531353135,3403,1999,882,393,1408,1967,8572
"1323","SEA",1996,2984,6396,0.466541588492808,559,1583,0.35312697409981,1719,2287,0.75163970266725,3268,1930,903,384,1194,1790,8246
"1324","SEA",1997,3031,6400,0.47359375,620,1566,0.395913154533844,1503,2077,0.723639865190178,3136,1969,801,374,1095,1779,8185
"1325","SEA",1998,1653,3784,0.43683932346723,296,864,0.342592592592593,861,1265,0.680632411067194,1989,1025,373,181,678,975,4463
"1326","SEA",1999,3006,6769,0.444083321022308,546,1611,0.338919925512104,1318,1869,0.705189941144997,3346,1854,642,299,1071,1649,7876
"1327","SEA",2000,2868,6338,0.452508677816346,466,1169,0.39863130881095,1402,1879,0.746141564662054,3091,1728,632,348,1112,1538,7604
"1328","SEA",2001,2794,5985,0.466833751044277,489,1292,0.378482972136223,1139,1463,0.778537252221463,2656,1828,637,230,913,1269,7216
"1329","SEA",2002,1444,3337,0.432724003596044,327,893,0.366181410974244,612,776,0.788659793814433,1567,723,339,143,482,800,3827
"1330","SEA",2003,2609,5920,0.440709459459459,723,1936,0.37345041322314,1238,1590,0.778616352201258,2704,1697,619,299,969,1442,7179
"1331","SEA",2004,2759,6260,0.44073482428115,666,1824,0.365131578947368,1451,1864,0.77843347639485,2998,1477,537,324,942,1662,7635
"1332","SEA",2005,2038,4499,0.452989553234052,473,1252,0.37779552715655,1158,1383,0.837310195227766,1674,1270,435,155,715,1012,5707
"1333","SEA",2006,2795,6121,0.456624734520503,525,1451,0.361819434872502,1443,1803,0.800332778702163,2861,1645,589,242,1086,1510,7558
"1334","SEA",2007,2573,5778,0.445309795777086,216,682,0.316715542521994,1224,1586,0.771752837326608,2882,1485,430,315,1055,1354,6586
"1335","SFW",1962,3365,7485,0.449565798263193,0,0,0,1627,2498,0.651321056845476,4155,1717,0,0,0,1560,8357
"1336","SFW",1963,3407,7779,0.437974032652012,0,0,0,1800,2821,0.638071605813541,4898,1899,0,0,0,1978,8614
"1337","SFW",1964,2174,5640,0.385460992907801,0,0,0,1257,1839,0.683523654159869,3405,1317,0,0,0,1498,5605
"1338","SFW",1965,3479,8327,0.417797526119851,0,0,0,2091,2794,0.748389405869721,4908,1854,0,0,0,1992,9049
"1339","SFW",1966,3814,8818,0.432524381946019,0,0,0,2283,3021,0.75571002979146,5370,1876,0,0,0,2120,9911
